id,title,original_title,budget,revenue,runtime,genres,release_date,year,release_month,vote_average,vote_count,popularity,budget_ksh,revenue_ksh,primary_genre,month,release_season
11258,Hard Rain,Hard Rain,70000000,19870567,97,"[{""id"": 53, ""name"": ""Thriller""}]",1998-01-16,1998,Jan,5.5,179,10.930537,9100000000,2583173710,NA,1,Other
12610,Osmosis Jones,Osmosis Jones,75000000,13596911,95,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2001-08-07,2001,Aug,5.9,228,10.54544,9750000000,1767598430,NA,8,MidYear/Holidays
59981,Legends of Oz: Dorothy's Return,Legends of Oz: Dorothy's Return,70000000,18662027,88,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10751, ""name"": ""Family""}]",2013-06-13,2013,Jun,5.9,43,6.682006,9100000000,2426063510,NA,6,MidYear/Holidays
201088,Blackhat,Blackhat,70000000,17752940,133,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",2015-01-13,2015,Jan,5.1,826,46.832372,9100000000,2307882200,NA,1,Other
5137,Sky Captain and the World of Tomorrow,Sky Captain and the World of Tomorrow,70000000,57958696,107,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",2004-09-17,2004,Sep,5.7,439,24.664776,9100000000,7534630480,NA,9,Other
3093,Basic Instinct 2,Basic Instinct 2,70000000,38629478,114,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2006-03-29,2006,Mar,4.6,180,13.483387,9100000000,5021832140,NA,3,Easter/Spring
107846,Escape Plan,Escape Plan,50000000,122915111,115,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2013-10-09,2013,Oct,6.7,1659,44.478043,6500000000,15978964430,NA,10,Other
188207,The Legend of Hercules,The Legend of Hercules,70000000,61279452,99,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",2014-01-10,2014,Jan,4.4,533,25.020428,9100000000,7966328760,NA,1,Other
4614,The Sum of All Fears,The Sum of All Fears,68000000,193000000,124,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",2002-05-31,2002,May,5.9,437,22.392544,8840000000,25090000000,NA,5,Other
24021,The Twilight Saga: Eclipse,The Twilight Saga: Eclipse,68000000,698491347,124,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2010-06-23,2010,Jun,5.8,2301,107.069763,8840000000,90803875110,NA,6,MidYear/Holidays
11371,The Score,The Score,68000000,71069884,124,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2001-07-13,2001,Jul,6.7,423,22.572323,8840000000,9239084920,NA,7,MidYear/Holidays
20352,Despicable Me,Despicable Me,69000000,543513985,95,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2010-07-08,2010,Jul,7.1,6478,113.858273,8970000000,70656818050,NA,7,MidYear/Holidays
11517,Money Train,Money Train,60000000,35431113,103,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",1995-11-21,1995,Nov,5.4,222,10.004564,7800000000,4606044690,NA,11,Other
214756,Ted 2,Ted 2,68000000,217022588,115,"[{""id"": 35, ""name"": ""Comedy""}]",2015-06-25,2015,Jun,6.2,2463,68.734513,8840000000,28212936440,NA,6,MidYear/Holidays
26428,Agora,Agora,70000000,39041505,127,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2009-05-17,2009,May,6.9,395,18.888806,9100000000,5075395650,NA,5,Other
9824,Mystery Men,Mystery Men,68000000,29762011,121,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1999-08-06,1999,Aug,5.7,250,12.948627,8840000000,3869061430,NA,8,MidYear/Holidays
48988,Hall Pass,Hall Pass,36000000,83160734,105,"[{""id"": 35, ""name"": ""Comedy""}]",2011-02-25,2011,Feb,5.4,611,27.11589,4680000000,10810895420,NA,2,Other
9008,The Insider,The Insider,90000000,60289912,157,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1999-10-28,1999,Oct,7.3,481,26.153669,11700000000,7837688560,NA,10,Other
300673,The Finest Hours,The Finest Hours,80000000,52099090,114,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]",2016-01-25,2016,Jan,6.3,588,28.223664,10400000000,6772881700,NA,1,Other
12113,Body of Lies,Body of Lies,70000000,113280098,128,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2008-10-10,2008,Oct,6.5,895,37.507136,9100000000,14726412740,NA,10,Other
38778,Dinner for Schmucks,Dinner for Schmucks,69000000,86387857,114,"[{""id"": 35, ""name"": ""Comedy""}]",2010-07-30,2010,Jul,5.5,531,11.023691,8970000000,11230421410,NA,7,MidYear/Holidays
72331,Abraham Lincoln: Vampire Hunter,Abraham Lincoln: Vampire Hunter,69000000,112265139,94,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}]",2012-06-20,2012,Jun,5.5,1269,38.634767,8970000000,14594468070,NA,6,MidYear/Holidays
1844,Entrapment,Entrapment,66000000,212404396,112,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",1999-04-29,1999,Apr,6,602,25.877794,8580000000,27612571480,NA,4,Easter/Spring
846,The X Files,The X Files,66000000,189198313,121,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",1998-06-19,1998,Jun,6.6,488,18.59991,8580000000,24595780690,NA,6,MidYear/Holidays
9703,The Last Legion,The Last Legion,67000000,25303038,102,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10752, ""name"": ""War""}]",2007-04-19,2007,Apr,5,207,12.282911,8710000000,3289394940,NA,4,Easter/Spring
857,Saving Private Ryan,Saving Private Ryan,70000000,481840909,169,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",1998-07-24,1998,Jul,7.9,5048,76.041867,9100000000,62639318170,NA,7,MidYear/Holidays
136797,Need for Speed,Need for Speed,66000000,203277636,130,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2014-03-13,2014,Mar,6.1,1520,54.81489,8580000000,26426092680,NA,3,Easter/Spring
3981,What Women Want,What Women Want,70000000,374111707,127,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2000-12-15,2000,Dec,6.1,992,31.39165,9100000000,48634521910,NA,12,Christmas
425,Ice Age,Ice Age,59000000,383257136,81,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",2002-03-10,2002,Mar,7.1,3857,99.561972,7670000000,49823427680,NA,3,Easter/Spring
6171,Dreamcatcher,Dreamcatcher,68000000,75715436,136,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2003-03-21,2003,Mar,5.3,567,26.792794,8840000000,9843006680,NA,3,Easter/Spring
72976,Lincoln,Lincoln,65000000,275293450,149,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",2012-11-09,2012,Nov,6.7,1429,36.307296,8450000000,35788148500,NA,11,Other
603,The Matrix,The Matrix,63000000,463517383,136,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1999-03-30,1999,Mar,7.9,8907,104.309993,8190000000,60257259790,NA,3,Easter/Spring
568,Apollo 13,Apollo 13,52000000,355237933,140,"[{""id"": 18, ""name"": ""Drama""}]",1995-06-30,1995,Jun,7.3,1599,68.140214,6760000000,46180931290,NA,6,MidYear/Holidays
9021,The Santa Clause 2,The Santa Clause 2,65000000,172855065,104,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2002-10-31,2002,Oct,5.5,297,14.646884,8450000000,22471158450,NA,10,Other
82695,Les Misérables,Les Misérables,61000000,441809770,157,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",2012-12-18,2012,Dec,7.1,1884,48.356214,7930000000,57435270100,NA,12,Christmas
9489,You've Got Mail,You've Got Mail,65000000,250821495,119,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1998-12-17,1998,Dec,6.3,838,28.540267,8450000000,32606794350,NA,12,Christmas
12133,Step Brothers,Step Brothers,65000000,128107642,98,"[{""id"": 35, ""name"": ""Comedy""}]",2008-07-25,2008,Jul,6.5,1062,22.977983,8450000000,16653993460,NA,7,MidYear/Holidays
9342,The Mask of Zorro,The Mask of Zorro,95000000,250288523,136,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",1998-07-16,1998,Jul,6.3,1183,31.086791,12350000000,32537507990,NA,7,MidYear/Holidays
41733,Due Date,Due Date,65000000,211780824,95,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2010-11-04,2010,Nov,6.2,1685,43.865294,8450000000,27531507120,NA,11,Other
227306,Unbroken,Unbroken,65000000,163442937,137,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",2014-12-25,2014,Dec,7.3,1400,43.055253,8450000000,21247581810,NA,12,Christmas
5551,Space Cowboys,Space Cowboys,65000000,128884132,130,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",2000-07-31,2000,Jul,6.3,403,15.772081,8450000000,16754937160,NA,7,MidYear/Holidays
9350,Cliffhanger,Cliffhanger,70000000,255000211,112,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",1993-05-28,1993,May,6.1,588,26.19909,9100000000,33150027430,NA,5,Other
9208,Broken Arrow,Broken Arrow,50000000,150270147,108,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1996-02-09,1996,Feb,5.7,453,22.769108,6500000000,19535119110,NA,2,Other
4244,The Kid,The Kid,65000000,69700000,104,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2000-07-07,2000,Jul,6,238,18.281798,8450000000,9061000000,NA,7,MidYear/Holidays
1852,World Trade Center,World Trade Center,63000000,162945894,128,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]",2006-08-09,2006,Aug,5.9,447,24.697533,8190000000,21182966220,NA,8,MidYear/Holidays
76493,The Dictator,The Dictator,65000000,179379533,83,"[{""id"": 35, ""name"": ""Comedy""}]",2012-05-15,2012,May,5.9,1743,31.349143,8450000000,23319339290,NA,5,Other
345,Eyes Wide Shut,Eyes Wide Shut,65000000,162091208,159,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}]",1999-07-14,1999,Jul,7.1,1234,27.870312,8450000000,21071857040,NA,7,MidYear/Holidays
196867,Annie,Annie,65000000,133821816,119,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2014-12-19,2014,Dec,6,466,33.439187,8450000000,17396836080,NA,12,Christmas
256591,Focus,Focus,50100000,153962963,105,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2015-02-25,2015,Feb,6.7,2542,59.634029,6513000000,20015185190,NA,2,Other
59962,This Means War,This Means War,65000000,156974557,103,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2012-02-14,2012,Feb,5.9,1389,38.994297,8450000000,20406692410,NA,2,Other
36648,Blade: Trinity,Blade: Trinity,65000000,128905366,123,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",2004-12-08,2004,Dec,5.7,1252,49.660055,8450000000,16757697580,NA,12,Christmas
1880,Red Dawn,Red Dawn,4200000,38376497,114,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1984-08-10,1984,Aug,6.4,215,11.743085,546000000,4988944610,NA,8,MidYear/Holidays
71679,Resident Evil: Retribution,Resident Evil: Retribution,65000000,240159255,95,"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",2012-09-12,2012,Sep,5.6,1600,6.227675,8450000000,31220703150,NA,9,Other
10483,Death Race,Death Race,45000000,73762516,105,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2008-08-22,2008,Aug,6,1175,42.57877,5850000000,9589127080,NA,8,MidYear/Holidays
11412,The Long Kiss Goodnight,The Long Kiss Goodnight,65000000,89456761,120,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1996-10-11,1996,Oct,6.5,314,15.858629,8450000000,11629378930,NA,10,Other
6795,Zathura: A Space Adventure,Zathura: A Space Adventure,65000000,64321501,101,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",2005-11-06,2005,Nov,6.1,779,15.194239,8450000000,8361795130,NA,11,Other
550,Fight Club,Fight Club,63000000,100853753,139,"[{""id"": 18, ""name"": ""Drama""}]",1999-10-15,1999,Oct,8.3,9413,146.757391,8190000000,13110987890,NA,10,Other
11170,We Are Marshall,We Are Marshall,65000000,43545364,124,"[{""id"": 18, ""name"": ""Drama""}]",2006-12-12,2006,Dec,6.7,186,8.629665,8450000000,5660897320,NA,12,Christmas
9292,Hudson Hawk,Hudson Hawk,65000000,17218080,100,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",1991-05-23,1991,May,5.4,269,16.803457,8450000000,2238350400,NA,5,Other
100241,"I, Frankenstein","I, Frankenstein",65000000,71154592,92,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2014-01-22,2014,Jan,5,687,31.324734,8450000000,9250096960,NA,1,Other
257,Oliver Twist,Oliver Twist,50000000,42093706,130,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2005-09-23,2005,Sep,6.7,274,20.415572,6500000000,5472181780,NA,9,Other
9947,Elektra,Elektra,43000000,56681566,97,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",2005-01-13,2005,Jan,4.8,575,28.613892,5590000000,7368603580,NA,1,Other
189,Sin City: A Dame to Kill For,Sin City: A Dame to Kill For,65000000,39407616,102,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2014-08-20,2014,Aug,6.3,1286,85.428395,8450000000,5122990080,NA,8,MidYear/Holidays
12618,Random Hearts,Random Hearts,64000000,74608570,133,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1999-10-08,1999,Oct,5.3,63,4.137237,8320000000,9699114100,NA,10,Other
253412,Everest,Everest,55000000,203427584,121,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",2015-09-10,2015,Sep,6.7,1772,60.246978,7150000000,26445585920,NA,9,Other
1427,Perfume: The Story of a Murderer,Perfume: The Story of a Murderer,50000000,132180323,147,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}]",2006-09-13,2006,Sep,7.1,1165,42.551902,6500000000,17183441990,NA,9,Other
818,Austin Powers in Goldmember,Austin Powers in Goldmember,63000000,296655431,94,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}]",2002-07-26,2002,Jul,5.9,979,40.137264,8190000000,38565206030,NA,7,MidYear/Holidays
16577,Astro Boy,Astro Boy,65000000,44091067,94,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",2009-10-15,2009,Oct,6.1,409,24.857079,8450000000,5731838710,NA,10,Other
329,Jurassic Park,Jurassic Park,63000000,920100000,127,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",1993-06-11,1993,Jun,7.6,4856,40.413191,8190000000,119613000000,NA,6,MidYear/Holidays
12160,Wyatt Earp,Wyatt Earp,63000000,25052000,191,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}]",1994-06-24,1994,Jun,6.5,202,13.859307,8190000000,3256760000,NA,6,MidYear/Holidays
9331,Clear and Present Danger,Clear and Present Danger,62000000,215887717,141,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1994-08-03,1994,Aug,6.4,386,18.832471,8060000000,28065403210,NA,8,MidYear/Holidays
300168,Dragon Blade,天將雄師,65000000,121545703,127,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",2015-02-19,2015,Feb,5.9,145,9.568884,8450000000,15800941390,NA,2,Other
9072,Little Man,Little Man,64000000,101595121,98,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",2006-08-31,2006,Aug,5.3,261,12.421504,8320000000,13207365730,NA,8,MidYear/Holidays
3536,U-571,U-571,62000000,127666415,116,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",2000-04-20,2000,Apr,6.1,340,18.096884,8060000000,16596633950,NA,4,Easter/Spring
9087,The American President,The American President,62000000,107879496,106,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1995-11-17,1995,Nov,6.5,195,11.056763,8060000000,14024334480,NA,11,Other
12177,The Love Guru,The Love Guru,62000000,41819064,87,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2008-06-20,2008,Jun,4.3,242,13.218008,8060000000,5436478320,NA,6,MidYear/Holidays
12138,3000 Miles to Graceland,3000 Miles to Graceland,62000000,18720175,125,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2001-02-23,2001,Feb,5.8,178,11.262655,8060000000,2433622750,NA,2,Other
273248,The Hateful Eight,The Hateful Eight,44000000,155760117,167,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 37, ""name"": ""Western""}]",2015-12-25,2015,Dec,7.6,4274,68.717016,5720000000,20248815210,NA,12,Christmas
50359,Hop,Hop,63000000,183953723,95,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2011-03-30,2011,Mar,5.5,331,16.791058,8190000000,23913983990,NA,3,Easter/Spring
1271,300,300,65000000,422610419,117,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10752, ""name"": ""War""}]",2006-12-09,2006,Dec,7,4997,65.197968,8450000000,54939354470,NA,12,Christmas
693,Meet the Fockers,Meet the Fockers,80000000,516642939,115,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2004-12-22,2004,Dec,6.1,1373,32.829538,10400000000,67163582070,NA,12,Christmas
14306,Marley & Me,Marley & Me,60000000,244082376,115,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2008-12-25,2008,Dec,6.9,1343,30.951203,7800000000,31730708880,NA,12,Christmas
497,The Green Mile,The Green Mile,60000000,284600000,189,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",1999-12-10,1999,Dec,8.2,4048,103.698022,7800000000,36998000000,NA,12,Christmas
9982,Chicken Little,Chicken Little,150000000,314432665,81,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",2005-11-04,2005,Nov,5.6,944,47.973995,19500000000,40876246450,NA,11,Other
210577,Gone Girl,Gone Girl,61000000,369330363,145,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",2014-10-01,2014,Oct,7.9,5862,143.041543,7930000000,48012947190,NA,10,Other
2501,The Bourne Identity,The Bourne Identity,60000000,214034224,119,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2002-06-14,2002,Jun,7.3,3583,86.476817,7800000000,27824449120,NA,6,MidYear/Holidays
