id,title,original_title,budget,revenue,runtime,genres,release_date,year,release_month,vote_average,vote_count,popularity,budget_ksh,revenue_ksh,primary_genre,month,release_season,weight,simulated_local_interest,simulated_expected_revenue_ksh
10501,The Road to El Dorado,The Road to El Dorado,95000000,76432727,89,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2000-03-31,2000,Mar,7,858,37.054554,12350000000,9936254510,NA,3,Easter/Spring,1,52.20495291796187,5075308819
57800,Ice Age: Continental Drift,Ice Age: Continental Drift,95000000,877244782,88,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",2012-06-26,2012,Jun,6.2,2672,65.229868,12350000000,114041821660,NA,6,MidYear/Holidays,1,86.73865562602806,72341169735
150689,Cinderella,Cinderella,95000000,543514353,105,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}]",2015-03-12,2015,Mar,6.7,2374,101.187052,12350000000,70656865890,NA,3,Easter/Spring,1,116.00211880287421,49374949009
7980,The Lovely Bones,The Lovely Bones,65000000,93525586,136,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}]",2009-12-26,2009,Dec,6.6,1065,29.257137,8450000000,12158326180,NA,12,Christmas,1,48.541296447345886,5989173440
12,Finding Nemo,Finding Nemo,94000000,940335536,100,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2003-05-30,2003,May,7.6,6122,85.688789,12220000000,122243619680,NA,5,Other,1,107.0897040069207,83334761696
122,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King,94000000,1118888979,201,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",2003-12-01,2003,Dec,8.1,8064,123.630332,12220000000,145455567270,NA,12,Christmas,1,143.93239859464165,107953951159
121,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers,79000000,926287400,179,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",2002-12-18,2002,Dec,8,7487,106.914973,10270000000,120417362000,NA,12,Christmas,1,124.69766620866093,85952859808
68737,Seventh Son,Seventh Son,95000000,114178613,102,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",2014-12-12,2014,Dec,5.2,957,63.628459,12350000000,14843219690,NA,12,Christmas,1,81.87747677515188,9215564364
1995,Lara Croft: Tomb Raider,Lara Croft: Tomb Raider,115000000,274703340,100,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2001-06-11,2001,Jun,5.7,2192,41.498631,14950000000,35711434200,NA,6,MidYear/Holidays,1,57.81387057345635,19149820184
157353,Transcendence,Transcendence,100000000,103039258,119,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",2014-04-16,2014,Apr,5.9,2295,58.991388,13000000000,13395103540,NA,4,Easter/Spring,1,74.13029365205365,7999521549
331,Jurassic Park III,Jurassic Park III,93000000,368780809,92,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2001-07-18,2001,Jul,5.7,2077,1.859364,12090000000,47941505170,NA,7,MidYear/Holidays,1,20.81333164492616,14090884068
61791,Rise of the Planet of the Apes,Rise of the Planet of the Apes,93000000,482860185,105,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",2011-08-03,2011,Aug,7,4347,138.433168,12090000000,62771824050,NA,8,MidYear/Holidays,1,159.88462421243864,47817935864
8204,The Spiderwick Chronicles,The Spiderwick Chronicles,90000000,162839667,95,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2008-02-14,2008,Feb,6.3,572,21.436682,11700000000,21169156710,NA,2,Other,1,42.85924094364789,9770637567
47964,A Good Day to Die Hard,A Good Day to Die Hard,92000000,304654182,98,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2013-02-06,2013,Feb,5.2,3493,65.402595,11960000000,39605043660,NA,2,Other,1,84.74882798430816,24909166801
10733,The Alamo,The Alamo,145000000,25819961,137,"[{""id"": 37, ""name"": ""Western""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",2004-04-07,2004,Apr,5.8,106,10.660441,18850000000,3356594930,NA,4,Easter/Spring,1,31.00922404079175,1284858674
9806,The Incredibles,The Incredibles,92000000,631442092,115,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2004-11-05,2004,Nov,7.4,5152,77.817571,11960000000,82087471960,NA,11,Other,1,93.24090087552509,53433829230
1408,Cutthroat Island,Cutthroat Island,98000000,10017322,119,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",1995-12-22,1995,Dec,5.7,136,7.029308,12740000000,1302251860,NA,12,Christmas,1,24.47379676576498,427949812
32657,Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,95000000,226497209,118,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",2010-02-01,2010,Feb,6,2010,61.121717,12350000000,29444637170,NA,2,Other,1,75.74016739203762,17736112448
607,Men in Black,Men in Black,90000000,589390539,98,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1997-07-02,1997,Jul,6.9,4412,104.121555,11700000000,76620770070,NA,7,MidYear/Holidays,1,126.91213635226369,54965735076
863,Toy Story 2,Toy Story 2,90000000,497366869,92,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",1999-10-30,1999,Oct,7.3,3806,73.575118,11700000000,64657692970,NA,10,Other,1,89.99455279692563,41564761253
44048,Unstoppable,Unstoppable,100000000,167805466,98,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2010-11-04,2010,Nov,6.3,1165,37.698465,13000000000,21814710580,NA,11,Other,1,59.98896389827147,11897938112
5175,Rush Hour 2,Rush Hour 2,90000000,347325802,90,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2001-08-03,2001,Aug,6.4,1054,35.814765,11700000000,45152354260,NA,8,MidYear/Holidays,1,49.78540226764173,22527624974
2655,What Lies Beneath,What Lies Beneath,100000000,155464351,130,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2000-07-21,2000,Jul,6.3,488,15.835672,13000000000,20210365630,NA,7,MidYear/Holidays,1,32.23085167347055,7921568166
22794,Cloudy with a Chance of Meatballs,Cloudy with a Chance of Meatballs,100000000,242988466,90,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2009-09-17,2009,Sep,6.5,1747,46.781182,13000000000,31588500580,NA,9,Other,1,60.05833846196157,17237702166
8355,Ice Age: Dawn of the Dinosaurs,Ice Age: Dawn of the Dinosaurs,90000000,886686817,94,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",2009-06-29,2009,Jun,6.5,2271,69.457898,11700000000,115269286210,NA,6,MidYear/Holidays,1,89.90940823380458,74075027845
116745,The Secret Life of Walter Mitty,The Secret Life of Walter Mitty,90000000,188133322,114,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",2013-12-18,2013,Dec,7,3144,43.348022,11700000000,24457331860,NA,12,Christmas,1,66.10724214005482,13925115519
4327,Charlie's Angels,Charlie's Angels,92000000,264105545,98,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2000-11-02,2000,Nov,5.6,1232,40.20395,11960000000,34333720850,NA,11,Other,1,52.89378227787539,17649660798
1422,The Departed,The Departed,90000000,289847354,151,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2006-10-05,2006,Oct,7.9,4339,63.429157,11700000000,37680156020,NA,10,Other,1,88.57614558531192,24084686229
10674,Mulan,Mulan,90000000,304320254,88,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",1998-06-18,1998,Jun,7.6,2008,67.427755,11700000000,39561633020,NA,6,MidYear/Holidays,1,88.44324637830735,25273600178
7446,Tropic Thunder,Tropic Thunder,92000000,188072649,107,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",2008-08-09,2008,Aug,6.5,1667,43.192048,11960000000,24449444370,NA,8,MidYear/Holidays,1,61.2540342950407,13461328512
65754,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,90000000,232617430,158,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}]",2011-12-14,2011,Dec,7.2,2434,47.651083,11700000000,30240265900,NA,12,Christmas,1,64.65888858688567,17053208938
1572,Die Hard: With a Vengeance,Die Hard: With a Vengeance,90000000,366101666,128,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1995-05-19,1995,May,6.9,2066,51.881077,11700000000,47593216580,NA,5,Other,1,66.41323660292146,27151719561
10528,Sherlock Holmes,Sherlock Holmes,90000000,524028679,128,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",2009-12-23,2009,Dec,7,5766,57.834787,11700000000,68123728270,NA,12,Christmas,1,75.45482831311551,40973028219
271969,Ben-Hur,Ben-Hur,100000000,94061311,125,"[{""id"": 18, ""name"": ""Drama""}]",2016-08-17,2016,Aug,5.3,621,29.608322,13000000000,12227970430,NA,8,MidYear/Holidays,1,46.22958685202462,5874430511
10865,Atlantis: The Lost Empire,Atlantis: The Lost Empire,120000000,186053725,95,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",2001-06-02,2001,Jun,6.7,1224,51.548589,15600000000,24186984250,NA,6,MidYear/Holidays,1,68.09261146149257,13946299439
2253,Valkyrie,Valkyrie,75000000,200276000,121,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",2008-12-25,2008,Dec,6.7,1173,38.832842,9750000000,26035880000,NA,12,Christmas,1,56.25227708069962,13783963752
10661,You Don't Mess with the Zohan,You Don't Mess with the Zohan,90000000,201596308,113,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}]",2008-06-05,2008,Jun,5.5,1048,40.597344,11700000000,26207520040,NA,6,MidYear/Holidays,1,57.40270757592791,14006933746
257344,Pixels,Pixels,88000000,243637091,105,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2015-07-16,2015,Jul,5.6,2513,140.849495,11440000000,31672821830,NA,7,MidYear/Holidays,1,153.98136236432833,23909166008
644,A.I. Artificial Intelligence,A.I. Artificial Intelligence,100000000,235926552,146,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",2001-06-29,2001,Jun,6.8,1974,34.035114,13000000000,30670451760,NA,6,MidYear/Holidays,1,50.410874896038266,15397976646
10756,The Haunted Mansion,The Haunted Mansion,90000000,182290266,99,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}]",2003-11-25,2003,Nov,5.2,466,16.302378,11700000000,23697734580,NA,11,Other,1,31.831031789870444,9218059778
686,Contact,Contact,90000000,171120329,150,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",1997-07-11,1997,Jul,7.2,1308,55.249434,11700000000,22245642770,NA,7,MidYear/Holidays,1,71.92313406265119,13122828244
9383,Hollow Man,Hollow Man,95000000,190213455,112,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2000-08-04,2000,Aug,5.6,634,28.200874,12350000000,24727749150,NA,8,MidYear/Holidays,1,44.51942700050229,11646973094
179,The Interpreter,The Interpreter,80000000,162944923,128,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2005-04-08,2005,Apr,6.2,392,18.69984,10400000000,21182839990,NA,4,Easter/Spring,1,36.87256277791053,8990935370
76285,Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters,90000000,174578751,106,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2013-08-07,2013,Aug,5.9,1648,40.262261,11700000000,22695237630,NA,8,MidYear/Holidays,1,57.80640220987058,12169314696
1996,Lara Croft Tomb Raider: The Cradle of Life,Lara Croft Tomb Raider: The Cradle of Life,95000000,156505388,117,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}]",2003-07-21,2003,Jul,5.5,1418,56.811056,12350000000,20345700440,NA,7,MidYear/Holidays,1,69.30940774903274,11819256120
291805,Now You See Me 2,Now You See Me 2,90000000,334901337,129,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2016-06-02,2016,Jun,6.7,3235,51.535701,11700000000,43537173810,NA,6,MidYear/Holidays,1,72.56849339647091,25776829123
10003,The Saint,The Saint,68000000,118063304,116,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",1997-04-03,1997,Apr,5.9,302,20.913852,8840000000,15348229520,NA,4,Easter/Spring,1,38.6833295310345,6694839079
1535,Spy Game,Spy Game,92000000,143049560,126,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2001-11-18,2001,Nov,6.8,579,27.166757,11960000000,18596442800,NA,11,Other,1,50.6658912401132,9359727876
2067,Mission to Mars,Mission to Mars,90000000,60874615,114,"[{""id"": 878, ""name"": ""Science Fiction""}]",2000-03-10,2000,Mar,5.7,369,16.058284,11700000000,7913699950,NA,3,Easter/Spring,1,28.618586537027745,2880729823
46195,Rio,Rio,90000000,484635760,96,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2011-04-03,2011,Apr,6.5,2166,46.200042,11700000000,63002648800,NA,4,Easter/Spring,1,62.21963905771879,34931515561
2277,Bicentennial Man,Bicentennial Man,100000000,93700000,131,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1999-12-17,1999,Dec,6.9,963,24.939295,13000000000,12181000000,NA,12,Christmas,1,47.443908619484006,5930737581
4477,The Devil's Own,The Devil's Own,90000000,140807547,107,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",1997-03-12,1997,Mar,5.9,290,15.350451,11700000000,18304981110,NA,3,Easter/Spring,1,29.894047562650055,6849195812
8665,K-19: The Widowmaker,K-19: The Widowmaker,100000000,35168966,138,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]",2002-07-19,2002,Jul,6.1,264,15.625949,13000000000,4571965580,NA,7,MidYear/Holidays,1,32.23781526208946,1792243401
9387,Conan the Barbarian,Conan the Barbarian,20000000,79114085,129,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",1982-04-02,1982,Apr,6.6,650,31.802807,2600000000,10284831050,NA,4,Easter/Spring,1,52.79239145414901,5282111051
921,Cinderella Man,Cinderella Man,88000000,108539911,144,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2005-06-02,2005,Jun,7.3,616,24.100863,11440000000,14110188430,NA,6,MidYear/Holidays,1,40.75480300047818,6336391362
49852,The Nutcracker: The Untold Story,The Nutcracker: The Untold Story,90000000,16178959,110,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}]",2010-11-24,2010,Nov,5.4,50,3.593349,11700000000,2103264670,NA,11,Other,1,21.28428997353518,627999453
4464,Seabiscuit,Seabiscuit,87000000,148336445,141,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2003-07-22,2003,Jul,6.7,216,14.824166,11310000000,19283737850,NA,7,MidYear/Holidays,1,29.51234344087428,7157483601
664,Twister,Twister,92000000,494471524,113,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",1996-05-10,1996,May,6.1,950,32.079995,11960000000,64281298120,NA,5,Other,1,47.74707806344226,31399855834
8358,Cast Away,Cast Away,90000000,429632142,143,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",2000-12-22,2000,Dec,7.5,3218,57.739713,11700000000,55852178460,NA,12,Christmas,1,80.94183351970884,34525083460
9836,Happy Feet,Happy Feet,100000000,384335608,108,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}]",2006-11-16,2006,Nov,5.9,1410,37.272385,13000000000,49963629040,NA,11,Other,1,57.61990366543665,26750623203
2502,The Bourne Supremacy,The Bourne Supremacy,75000000,288500217,108,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2004-07-23,2004,Jul,7.2,2825,53.213931,9750000000,37505028210,NA,7,MidYear/Holidays,1,70.63308134418926,21959943979
9772,Air Force One,Air Force One,85000000,315156409,124,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1997-07-25,1997,Jul,6.2,840,36.38795,11050000000,40970333170,NA,7,MidYear/Holidays,1,54.50766785742789,21368741244
161,Ocean's Eleven,Ocean's Eleven,85000000,450717150,116,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2001-12-07,2001,Dec,7.2,3783,60.929352,11050000000,58593229500,NA,12,Christmas,1,81.26239265521806,36274106591
52451,The Three Musketeers,The Three Musketeers,75000000,132274484,110,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2011-08-31,2011,Aug,5.6,924,36.605246,9750000000,17195682920,NA,8,MidYear/Holidays,1,55.354125305832085,9034786102
76492,Hotel Transylvania,Hotel Transylvania,85000000,358375603,91,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2012-09-20,2012,Sep,6.8,2566,56.257411,11050000000,46588828390,NA,9,Other,1,70.6178898732715,27276258572
4523,Enchanted,Enchanted,85000000,340487652,107,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",2007-11-20,2007,Nov,6.6,1449,29.21998,11050000000,44263394760,NA,11,Other,1,49.13623788323581,21938866563
